invoice_id,customer_id,invoice_number,invoice_date,due_date,payment_terms,invoice_amount,currency,outstanding_amount,status,dispute_flag,dispute_reason,reporting_currency,exchange_rate,exchange_rate_source
f713dd9d-9f97-4f64-9d5e-be98de9aad02,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-67033,2025-11-25,2026-01-24,Net60,33594.4,GBP,0.0,paid,False,,,,
cf53efa3-1c8c-49ff-b486-2d64004e0197,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-63260,2024-07-08,2024-09-06,Net60,21396.66,GBP,21396.66,open,False,,,,
315b1e3c-97dd-442e-80d9-97943e40e578,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-96585,2024-07-07,2024-09-05,Net60,15030.2,GBP,15030.2,open,False,,,,
4da480e8-6858-488b-935e-fed149f6ffa6,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-62348,2025-03-25,2025-05-24,Net60,100737.69,GBP,0.0,paid,False,,,,
1b7864e8-a6a5-46e7-9e0a-d484455a8dcd,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-78494,2025-05-09,2025-07-08,Net60,98410.82,GBP,98410.82,open,False,,,,
3b114530-5f14-48c5-8d65-e67af95279a5,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-97734,2024-04-13,2024-06-12,Net60,103696.96,GBP,0.0,paid,False,,,,
a94f3a69-b1b8-4b51-ac10-71476de392fa,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-18257,2024-06-20,2024-08-19,Net60,147148.69,GBP,0.0,paid,False,,,,
1630981a-0f26-495b-87ab-09c7b21b26bc,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-32513,2025-04-22,2025-06-21,Net60,41744.28,GBP,41744.28,open,False,,,,
f4158e7a-650b-4b66-9f6d-71ff63fc575a,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-41701,2024-06-12,2024-08-11,Net60,99583.93,GBP,0.0,paid,False,,,,
906920e8-ace5-470a-9427-2c4fc957f7dd,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-96559,2025-02-15,2025-04-16,Net60,36913.55,GBP,0.0,paid,False,,,,
8d87b8d6-be41-46ea-8201-3251fc8664ff,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-65595,2025-11-01,2025-12-31,Net60,32784.73,GBP,32784.73,open,False,,,,
e0a9956f-d009-4de4-a409-a970a4192cd2,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-91116,2025-11-11,2026-01-10,Net60,923.91,GBP,923.91,open,False,,,,
ae4ffe86-2f56-442a-87ee-88118d339842,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-19711,2025-09-15,2025-11-14,Net60,37972.8,GBP,0.0,paid,False,,,,
731c63bd-e8bd-437b-9a58-50276f6e83a1,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-63378,2024-03-26,2024-05-25,Net60,54057.22,GBP,0.0,paid,False,,,,
c4f2e52e-f204-40aa-a456-23cf1052c22d,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-90551,2024-12-07,2025-02-05,Net60,8333.65,GBP,0.0,paid,False,,,,
0501f157-ea86-4749-9a23-92b3b4e0f21d,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-60960,2025-06-13,2025-08-12,Net60,116813.55,GBP,0.0,paid,False,,,,
78cd6cf8-c988-48af-b05a-05f443f0e1e0,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-26352,2025-11-30,2026-01-29,Net60,6983.07,GBP,0.0,paid,False,,,,
8cd9c55a-abb1-4c96-ab37-420349e1f5c3,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-52748,2025-12-29,2026-02-27,Net60,144621.91,GBP,0.0,paid,False,,,,
a159c68e-c1a4-4804-9300-cef1421fceba,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-13689,2025-05-21,2025-07-20,Net60,103071.58,GBP,0.0,paid,False,,,,
9c96a57e-b00a-4ad8-8e99-3805d7b94e88,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-47920,2025-02-03,2025-04-04,Net60,91440.46,GBP,0.0,paid,False,,,,
69a0afed-0867-4207-8f0b-897ad4c56098,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-14053,2025-11-12,2026-01-11,Net60,79818.25,GBP,0.0,paid,False,,,,
4acc57e9-e519-49a2-b8f8-e226856bacd2,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-43409,2026-01-10,2026-03-11,Net60,97812.04,GBP,0.0,paid,False,,,,
9d97c40e-ac7e-49a0-8173-1b454efa1a8f,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-71163,2025-05-25,2025-07-24,Net60,68007.46,GBP,0.0,paid,False,,,,
f9282389-e170-4180-8894-ed795e7cecbd,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-92962,2025-05-10,2025-07-09,Net60,109577.07,GBP,0.0,paid,False,,,,
cf5f6759-007b-44c0-b7c7-84b7b747f9b0,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-65888,2024-08-14,2024-10-13,Net60,103179.74,GBP,0.0,paid,False,,,,
8855d2c8-03cd-4f20-8cac-f7bc0a42eee9,cc6dab6e-5bf4-4ba8-a248-02bc9bf7d0fa,INV-76000,2025-05-27,2025-07-26,Net60,14936.38,GBP,0.0,paid,False,,,,
02758c6c-2de3-4e6e-91d9-ad4409fa4b6b,89443bb8-7219-449a-9c79-08b16dca6374,INV-78638,2025-03-08,2025-04-07,Net30,131104.3,USD,131104.3,open,False,,,,
e5064d62-2e3a-4a29-baf7-223d6b709622,89443bb8-7219-449a-9c79-08b16dca6374,INV-74047,2024-12-30,2025-01-29,Net30,90261.31,USD,0.0,paid,False,,,,
30171657-9e18-4d8c-a611-da49f0523643,89443bb8-7219-449a-9c79-08b16dca6374,INV-63493,2026-01-12,2026-02-11,Net30,72587.31,USD,72587.31,open,False,,,,
8da5e0e4-c721-4911-8fdb-9e1996221ce0,89443bb8-7219-449a-9c79-08b16dca6374,INV-59912,2025-03-22,2025-04-21,Net30,17675.35,USD,0.0,paid,False,,,,
135691d8-3739-4505-bbe5-26aaaf0bf146,89443bb8-7219-449a-9c79-08b16dca6374,INV-45971,2025-11-24,2025-12-24,Net30,139398.1,USD,139398.1,open,False,,,,
dce8f3c6-d3b3-434d-89ba-28e4244497f6,89443bb8-7219-449a-9c79-08b16dca6374,INV-43512,2024-12-15,2025-01-14,Net30,105553.47,USD,0.0,paid,False,,,,
dfbb048c-8edb-4519-9009-f87d6e486105,89443bb8-7219-449a-9c79-08b16dca6374,INV-71470,2024-08-04,2024-09-03,Net30,85165.0,USD,0.0,paid,False,,,,
1e017f82-ae43-4e60-b144-163a437fb334,89443bb8-7219-449a-9c79-08b16dca6374,INV-83577,2025-09-05,2025-10-05,Net30,32662.37,USD,0.0,paid,False,,,,
520f29b6-c7a6-4566-909f-be78456447a8,89443bb8-7219-449a-9c79-08b16dca6374,INV-87473,2025-02-06,2025-03-08,Net30,116636.93,USD,0.0,paid,False,,,,
3ba9f221-ae25-4737-a0ea-da6930896947,89443bb8-7219-449a-9c79-08b16dca6374,INV-27802,2024-08-19,2024-09-18,Net30,113288.16,USD,0.0,paid,False,,,,
74d007bd-45b6-4dd5-8c32-d9d4796f6400,89443bb8-7219-449a-9c79-08b16dca6374,INV-70611,2025-07-21,2025-08-20,Net30,91257.86,USD,0.0,paid,False,,,,
29ae3635-2132-4457-b9bf-db26cd827187,89443bb8-7219-449a-9c79-08b16dca6374,INV-17095,2025-02-27,2025-03-29,Net30,64772.09,USD,0.0,paid,False,,,,
2f337550-df74-4f81-89c1-adc5c2ecb7f8,89443bb8-7219-449a-9c79-08b16dca6374,INV-39773,2024-04-26,2024-05-26,Net30,33467.51,USD,33467.51,open,False,,,,
ad5c40af-43ce-4f4d-a755-fcd5499dfb4d,89443bb8-7219-449a-9c79-08b16dca6374,INV-17019,2025-01-13,2025-02-12,Net30,141825.95,USD,0.0,paid,False,,,,
e3fb0820-c221-48b1-872f-ac4bfac6dd0c,89443bb8-7219-449a-9c79-08b16dca6374,INV-88762,2024-07-11,2024-08-10,Net30,1655.62,USD,0.0,paid,False,,,,
4f0c251d-b15b-4168-b668-72955744b661,89443bb8-7219-449a-9c79-08b16dca6374,INV-74937,2025-08-05,2025-09-04,Net30,84029.17,USD,0.0,paid,False,,,,
c0534ba2-6c28-4365-b042-a0b36d486616,89443bb8-7219-449a-9c79-08b16dca6374,INV-53284,2025-05-31,2025-06-30,Net30,3301.86,USD,3301.86,open,False,,,,
6a235260-a5a7-42ad-ba09-e7cfc289a26b,89443bb8-7219-449a-9c79-08b16dca6374,INV-21976,2025-05-24,2025-06-23,Net30,86223.25,USD,0.0,paid,False,,,,
4a4880a6-b1db-4587-8d6a-1abf137dcf42,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-99706,2024-09-02,2024-10-02,Net30,120297.66,EUR,0.0,paid,False,,,,
974c3089-e112-4d6d-8f68-7f66612b2e36,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-99241,2025-06-01,2025-07-01,Net30,126750.41,EUR,0.0,paid,False,,,,
29d54daf-cd39-4d8b-96b6-064d604e33d5,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-90951,2025-01-22,2025-02-21,Net30,111997.82,EUR,0.0,paid,False,,,,
216771e4-1f50-4575-aaab-ab4f76d615aa,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-79540,2025-09-05,2025-10-05,Net30,76737.83,EUR,76737.83,open,False,,,,
d480626b-6865-44bc-9601-6f818b92437d,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-43676,2024-11-07,2024-12-07,Net30,15869.28,EUR,0.0,paid,False,,,,
d89ac094-ef0e-4fc3-accf-b20178c209b6,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-24811,2024-09-08,2024-10-08,Net30,142718.18,EUR,0.0,paid,False,,,,
2d3f3be8-0ed3-4338-bda7-adff7d01510f,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-51797,2025-12-13,2026-01-12,Net30,47762.76,EUR,0.0,paid,False,,,,
d711521e-689b-4c5d-9289-36003a1b3ad7,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-21071,2025-11-06,2025-12-06,Net30,8897.73,EUR,0.0,paid,False,,,,
26f958b7-d1b6-4c9d-8fdb-90a1273559ab,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-53813,2024-05-08,2024-06-07,Net30,55626.27,EUR,0.0,paid,False,,,,
cc8b53b8-b08a-4a6d-beb7-2064da47d5b1,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-77757,2025-06-27,2025-07-27,Net30,87259.25,EUR,87259.25,open,False,,,,
fe02700f-e468-4df7-85d0-ba78d0ab82d5,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-31700,2025-06-14,2025-07-14,Net30,136402.97,EUR,0.0,paid,False,,,,
2bbd07c3-4ec3-4e2a-8444-32ca3ba9914e,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-41426,2024-05-13,2024-06-12,Net30,67853.2,EUR,67853.2,open,False,,,,
afda2eca-3a1e-4241-9b16-d53bc95c8f50,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-18636,2025-08-09,2025-09-08,Net30,97096.0,EUR,0.0,paid,False,,,,
596785bc-b06f-4b55-9cbd-565593ec8227,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-20217,2025-03-18,2025-04-17,Net30,56241.37,EUR,0.0,paid,False,,,,
74a2ad72-8cd3-403d-b404-440627a89392,9b64ab57-e3c1-42ad-9d94-27298d584aab,INV-64040,2025-12-17,2026-01-16,Net30,97272.15,EUR,0.0,paid,False,,,,
47a7a217-47d5-420c-bd6c-9808a39bb64d,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-79905,2026-01-12,2026-03-13,Net60,144679.3,GBP,0.0,paid,False,,,,
31fa1e90-132a-494b-80e9-cf25a72c7db8,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-90216,2025-10-28,2025-12-27,Net60,99710.01,GBP,99710.01,open,False,,,,
a76272e2-e4e0-4e7f-ad26-e778d89460f8,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-80986,2024-07-21,2024-09-19,Net60,89458.66,GBP,89458.66,open,False,,,,
d007fdf8-a308-4f91-b8eb-b96e812d812b,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-50254,2025-12-29,2026-02-27,Net60,118853.46,GBP,118853.46,open,False,,,,
b030fcfc-677a-4348-810b-385281529e70,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-64892,2024-06-14,2024-08-13,Net60,97080.71,GBP,0.0,paid,False,,,,
acf9423f-761d-465f-8fd5-315f3056b70d,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-74574,2024-09-11,2024-11-10,Net60,142699.81,GBP,0.0,paid,False,,,,
cf5c5f96-f577-4c88-a068-44a7a88ed904,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-63250,2024-07-29,2024-09-27,Net60,23664.3,GBP,0.0,paid,False,,,,
d120d8dd-d9f0-488b-9ff9-094ee532b202,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-97179,2026-01-17,2026-03-18,Net60,50846.27,GBP,0.0,paid,False,,,,
52518ceb-50c5-40d7-ad34-9b3224124e73,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-10201,2024-08-15,2024-10-14,Net60,24755.96,GBP,24755.96,open,False,,,,
c7503331-96a2-4ef4-8f27-6ffdd2d4e11d,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-70741,2025-06-02,2025-08-01,Net60,7032.02,GBP,0.0,paid,False,,,,
3b268df5-433c-42d7-848b-eee772f63ec4,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-67340,2025-06-13,2025-08-12,Net60,35483.44,GBP,0.0,paid,False,,,,
187ce834-6fba-477e-887b-690047be51aa,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-25041,2025-03-22,2025-05-21,Net60,101906.87,GBP,0.0,paid,False,,,,
98d6d4f4-d4fa-45f6-bc76-bcbbe5c6f9e9,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-79302,2025-08-07,2025-10-06,Net60,79355.24,GBP,79355.24,open,False,,,,
ba69a47c-cc18-4c04-94d0-5ce584f13036,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-20007,2024-07-30,2024-09-28,Net60,131013.79,GBP,0.0,paid,False,,,,
7264e34f-6449-49ea-9500-125c93a83cf0,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-82973,2025-08-21,2025-10-20,Net60,127749.32,GBP,0.0,paid,False,,,,
c6b2b3bf-c5cf-49bd-b4ce-c2383f8d6eb0,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-38277,2025-08-18,2025-10-17,Net60,22528.62,GBP,0.0,paid,False,,,,
11106fe4-ade8-4cc4-aa6f-3a4e319cad98,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-81897,2025-03-03,2025-05-02,Net60,139605.55,GBP,0.0,paid,False,,,,
b5b2d830-7b65-4297-9e2e-dd429bcda9d8,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-13609,2025-04-10,2025-06-09,Net60,149181.54,GBP,0.0,paid,True,,,,
cc79c765-ac29-41e2-8023-fa0bcc2d095f,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-33086,2024-08-07,2024-10-06,Net60,21071.14,GBP,0.0,paid,False,,,,
a1a0d6d6-4314-42b7-89f9-99bddb898a8a,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-29884,2025-06-13,2025-08-12,Net60,92494.56,GBP,92494.56,open,True,,,,
6c57f266-6d1f-486b-9e81-2f9d04a4294c,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-62167,2024-08-11,2024-10-10,Net60,82546.23,GBP,0.0,paid,False,,,,
91dc2da7-da7d-4d6b-a772-a174bfddbdef,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-40270,2024-11-09,2025-01-08,Net60,45522.1,GBP,0.0,paid,False,,,,
4eedb0b4-7b54-45e4-b969-811ef0d7ec04,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-16427,2024-07-02,2024-08-31,Net60,125584.81,GBP,0.0,paid,False,,,,
548a2a01-455c-434e-b67d-35e991348b69,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-87603,2024-08-05,2024-10-04,Net60,44045.16,GBP,0.0,paid,False,,,,
76012f5c-7eb2-4bff-bb72-c4d5f5f3b198,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-84431,2026-01-20,2026-03-21,Net60,100398.13,GBP,0.0,paid,False,,,,
3ef57e3a-03fe-4891-b8bc-f78aa8479712,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-76707,2025-08-12,2025-10-11,Net60,83345.72,GBP,0.0,paid,False,,,,
c88e094f-7a8e-4668-afaa-4c3f5666426e,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-50258,2024-11-25,2025-01-24,Net60,112223.83,GBP,0.0,paid,False,,,,
c18542aa-5cf1-4818-b03d-6df8a3764740,ea11475a-54ae-41b8-8728-2476f3b105e3,INV-12828,2025-10-27,2025-12-26,Net60,110410.45,GBP,0.0,paid,True,,,,
8896d02c-429c-4870-a732-79b7ce34edf1,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-72267,2025-07-14,2025-10-12,Net90,94944.51,USD,94944.51,open,False,,,,
74391eb3-e4a7-4d2d-ac1c-1b48140da930,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-46511,2024-04-17,2024-07-16,Net90,44369.66,USD,0.0,paid,False,,,,
b2c3ea84-06d8-44dd-8708-6cdc0cfadd59,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-62511,2025-01-22,2025-04-22,Net90,77549.85,USD,77549.85,open,False,,,,
1914115f-189a-4cd9-8234-585b5d0d07dd,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-92402,2024-04-17,2024-07-16,Net90,113116.99,USD,0.0,paid,False,,,,
959e8f4d-eb9c-46c0-9fd6-e290fee0a0ea,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-26444,2024-12-15,2025-03-15,Net90,19109.01,USD,0.0,paid,False,,,,
085a56f0-1a68-4fd2-8876-24f2a204428b,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-71001,2025-02-21,2025-05-22,Net90,146071.68,USD,0.0,paid,False,,,,
2fbde975-9034-44fe-a435-84736837c4c6,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-61548,2024-06-03,2024-09-01,Net90,109198.66,USD,0.0,paid,False,,,,
c772e240-54cf-4774-b21b-4441b3a31574,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-74057,2025-02-02,2025-05-03,Net90,15838.39,USD,0.0,paid,False,,,,
b87b73b2-0bf3-4d4a-bfb3-82c03d152558,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-58918,2024-08-28,2024-11-26,Net90,103619.84,USD,0.0,paid,True,,,,
e92f0fbf-7e32-495f-85d9-ff5389a95615,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-25553,2024-12-17,2025-03-17,Net90,96100.66,USD,0.0,paid,False,,,,
c1bfd914-338f-4df0-8600-4b32bac452fb,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-33516,2025-08-18,2025-11-16,Net90,120263.85,USD,0.0,paid,False,,,,
e9a6e382-505c-44d0-b25a-d50e617faedb,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-94825,2024-04-15,2024-07-14,Net90,19371.39,USD,0.0,paid,False,,,,
c5730f43-aa6d-48e7-b702-9a2f557e3520,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-41242,2025-10-12,2026-01-10,Net90,5341.61,USD,0.0,paid,False,,,,
1261f2ef-d2c2-4d5d-87e9-037882c953ff,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-23837,2025-06-08,2025-09-06,Net90,114581.13,USD,0.0,paid,False,,,,
9aad0359-7582-4a76-a12c-c49cecbd83c3,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-60911,2026-01-05,2026-04-05,Net90,42164.12,USD,42164.12,open,True,,,,
f8e7158a-bace-40cf-a50c-87411cf0c201,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-50006,2024-09-17,2024-12-16,Net90,75107.07,USD,0.0,paid,False,,,,
08c78378-f0b2-45ba-8d67-b1e5446ddfde,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-23469,2026-03-01,2026-05-30,Net90,67217.83,USD,67217.83,open,False,,,,
a54a0879-4929-4ebb-bed9-afa826d4f41d,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-18868,2025-07-26,2025-10-24,Net90,30426.66,USD,0.0,paid,False,,,,
f829a198-bc06-4ddd-b260-85a38c39db63,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-39730,2024-06-08,2024-09-06,Net90,121671.73,USD,121671.73,open,False,,,,
6857fa0f-edb4-4460-a8a7-35c63baa166c,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-46261,2024-05-16,2024-08-14,Net90,82724.57,USD,0.0,paid,False,,,,
72fa6c83-d30e-4027-a0d9-4b060ed2301d,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-71811,2025-03-16,2025-06-14,Net90,76558.98,USD,0.0,paid,False,,,,
cce35d57-e9c8-437e-9fb2-eb248f9f0e5e,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-48241,2025-07-29,2025-10-27,Net90,4429.46,USD,0.0,paid,False,,,,
ab50c8b0-040b-442f-a90e-1007dcf50032,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-30655,2025-11-27,2026-02-25,Net90,132694.84,USD,0.0,paid,False,,,,
cb0678b4-b839-4548-9ada-66c5148232b4,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-24757,2025-05-04,2025-08-02,Net90,123589.24,USD,0.0,paid,False,,,,
20a08adf-4cee-4314-9821-433e6309f34d,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-94666,2025-07-01,2025-09-29,Net90,102176.29,USD,0.0,paid,False,,,,
4e387afb-24e5-48b1-85c0-5e1ac774d3b9,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-54561,2024-07-21,2024-10-19,Net90,65176.43,USD,65176.43,open,False,,,,
3de6b8a5-a5d3-4425-bdc0-d4a49abf7b2c,d86e9062-edeb-4aff-a4f1-912c6a008f92,INV-57311,2025-08-23,2025-11-21,Net90,23375.81,USD,0.0,paid,False,,,,
c0098a94-d2e3-44bc-91dc-4ae332d60ada,109445da-c378-4b39-a472-187331853235,INV-92421,2024-11-22,2025-01-21,Net60,29847.14,INR,29847.14,open,False,,,,
0cb3b03f-a25d-4320-847b-e5052e0202e9,109445da-c378-4b39-a472-187331853235,INV-50430,2025-11-30,2026-01-29,Net60,80254.97,INR,0.0,paid,False,,,,
044c2f22-9ce3-44ee-8683-d516e16f52bc,109445da-c378-4b39-a472-187331853235,INV-55295,2026-01-14,2026-03-15,Net60,93859.64,INR,93859.64,open,False,,,,
e554b58d-a55f-4547-a481-c650f0934de3,109445da-c378-4b39-a472-187331853235,INV-14727,2025-10-09,2025-12-08,Net60,6658.55,INR,6658.55,open,False,,,,
6a15f752-3319-4623-a5d3-2d14bf4934d3,109445da-c378-4b39-a472-187331853235,INV-28054,2024-12-07,2025-02-05,Net60,97843.93,INR,0.0,paid,False,,,,
630fdf70-5602-453e-a667-cd5a213313fc,109445da-c378-4b39-a472-187331853235,INV-27800,2025-12-13,2026-02-11,Net60,82063.83,INR,0.0,paid,False,,,,
3ff6c553-3167-41d5-b100-4f50cf394983,109445da-c378-4b39-a472-187331853235,INV-81447,2025-01-09,2025-03-10,Net60,68304.85,INR,0.0,paid,False,,,,
a442a9a2-9e76-4513-9f5b-04f99dd4c385,c463ddf7-78cc-491a-ba84-c252c205509e,INV-85485,2025-02-22,2025-05-23,Net90,91195.71,GBP,91195.71,open,False,,,,
0ef67ae6-ad60-4aef-a1cc-46860627509d,c463ddf7-78cc-491a-ba84-c252c205509e,INV-30733,2025-04-23,2025-07-22,Net90,20049.54,GBP,20049.54,open,False,,,,
f851a052-4523-4952-9b2f-cf4fb5934b9e,c463ddf7-78cc-491a-ba84-c252c205509e,INV-26011,2024-11-13,2025-02-11,Net90,70237.65,GBP,70237.65,open,False,,,,
11c68a32-b5fb-4bf7-95bb-47ee9317ea52,c463ddf7-78cc-491a-ba84-c252c205509e,INV-65450,2024-05-01,2024-07-30,Net90,43886.69,GBP,43886.69,open,False,,,,
18c0560d-4ec4-4a9a-9b7f-bd5c392d170b,c463ddf7-78cc-491a-ba84-c252c205509e,INV-91423,2024-08-21,2024-11-19,Net90,122114.94,GBP,0.0,paid,False,,,,
1d46631e-09f4-444e-8030-458d0847fae4,c463ddf7-78cc-491a-ba84-c252c205509e,INV-55841,2025-08-03,2025-11-01,Net90,149397.43,GBP,119517.94,partial,False,,,,
f25102b0-8ae6-47dd-9579-6682e1fd73bd,c463ddf7-78cc-491a-ba84-c252c205509e,INV-55499,2025-08-10,2025-11-08,Net90,68855.98,GBP,68855.98,open,False,,,,
f39be3b4-40ec-489c-8dd3-af9935efef3a,c463ddf7-78cc-491a-ba84-c252c205509e,INV-32523,2024-05-01,2024-07-30,Net90,42562.77,GBP,0.0,paid,False,,,,
3a414e02-1e4a-4768-bfa4-16e01485b611,c463ddf7-78cc-491a-ba84-c252c205509e,INV-40928,2024-12-28,2025-03-28,Net90,80735.27,GBP,0.0,paid,False,,,,
871bf081-515b-402e-b537-cb1fcbda9c0f,c463ddf7-78cc-491a-ba84-c252c205509e,INV-73748,2025-04-27,2025-07-26,Net90,55207.63,GBP,30916.27,partial,False,,,,
41322f1f-9dfd-483d-bddb-de249544d935,c463ddf7-78cc-491a-ba84-c252c205509e,INV-14891,2024-05-25,2024-08-23,Net90,58259.15,GBP,31459.94,partial,False,,,,
672c7216-b6cc-455b-a173-bbf3b30992d4,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-15496,2025-04-18,2025-06-02,Net45,56293.15,USD,56293.15,open,False,,,,
63342f74-f505-4506-8f98-52f06dab4e8d,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-36970,2024-08-05,2024-09-19,Net45,30259.15,USD,0.0,paid,False,,,,
c56f3698-3f8d-4015-9e84-6fd8258c5f7c,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-47834,2024-07-29,2024-09-12,Net45,107181.98,USD,107181.98,open,False,,,,
39e2db46-4fc3-43cb-be3e-bd30198bdd33,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-74669,2025-11-21,2026-01-05,Net45,134023.19,USD,0.0,paid,False,,,,
2f76fe2e-3eb7-46ff-9da4-dfda40ce871d,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-46485,2025-04-17,2025-06-01,Net45,148597.05,USD,0.0,paid,False,,,,
99913a50-188b-42f3-88df-17687119cb19,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-39036,2025-10-08,2025-11-22,Net45,45318.69,USD,45318.69,open,False,,,,
98d7a280-84e8-4f6e-acd3-9804cdce8566,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-55865,2025-05-11,2025-06-25,Net45,87763.47,USD,0.0,paid,False,,,,
